Cusip,date,ESGScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore
00247410,2017-12-31,0.2937350885,0.0857341201,0.7642390931,0.1885606107
00247410,2018-12-31,0.2773478532,0.0654322988,0.7953206624,0.1466329629
00247410,2019-12-31,0.364999156,0.2663751221,0.8172190355,0.1753226218
00247410,2020-12-31,0.5504479949,0.4085186352,0.8343711973,0.501334769
00247410,2021-12-31,0.5785196236,0.3808105607,0.9342099378,0.5343999006
00247410,2022-12-31,0.5780530755,0.374951061,0.9081036026,0.5542945157
00247410,2023-12-31,0.6202404618,0.5447477264,0.7693108901,0.5953063894
00247410,2024-12-31,0.6255092928,0.5506870255,0.7735558395,0.6006135862
00253530,2009-12-31,0.2706302302,0,0.5719603825,0.2548416988
00253530,2010-12-31,0.1946243171,0,0.3652708541,0.206955747
00253530,2011-12-31,0.1385286201,0,0.1763104839,0.1903412377
00253530,2012-12-31,0.2080398679,0,0.5280612245,0.150449388
00253530,2013-12-31,0.1096330109,0,0.1610030706,0.1395968143
00253530,2014-12-31,0.1101573477,0,0.1577959741,0.142309833
00253530,2015-12-31,0.1500167771,0,0.3088439542,0.1454857143
00253530,2016-12-31,0.1926479074,0.038372093,0.2584613197,0.2381428571
00253530,2017-12-31,0.1825195844,0.0285185185,0.2470743158,0.2285205565
00253530,2018-12-31,0.2489514423,0.0261904762,0.5742469712,0.1962193814
00253530,2019-12-31,0.2567664677,0.1387907493,0.3953367325,0.2461749867
00256710,2016-12-31,0.2730454577,0.1044776119,0.238609215,0.3589451316
00256710,2017-12-31,0.2547365121,0.1196428571,0.183888698,0.3564262738
00258W10,2020-12-31,0.4381335447,0.0407160963,0.6922282682,0.3690892142
00258W10,2021-12-31,0.4592110679,0.052044096,0.7921542281,0.3357685402
00258W10,2022-12-31,0.416253073,0.0777909251,0.6157689195,0.3697063886
00258W10,2023-12-31,0.4004915522,0.0937763824,0.5889107579,0.3527820167
00282410,2002-12-31,0.3985703232,0.3120039683,0.4077177316,0.4223046704
00282410,2003-12-31,0.4067092499,0.2694805195,0.6025142043,0.3066346574
00282410,2004-12-31,0.2735702727,0.4494047619,0.2234630044,0.2493053412
00282410,2005-12-31,0.6687276914,0.356292517,0.8439718129,0.6463674077
00282410,2006-12-31,0.5277702411,0.3262987013,0.7228669154,0.4510031861
00282410,2007-12-31,0.6464775628,0.541858679,0.6446074112,0.6849780418
00282410,2008-12-31,0.7344527989,0.5482640425,0.6996753664,0.8268569904
00282410,2009-12-31,0.7716585988,0.5573766734,0.6671838407,0.9269545404
00282410,2010-12-31,0.8180649399,0.521493396,0.7901314502,0.9443942134
00282410,2011-12-31,0.8364918767,0.5274099001,0.8759724297,0.9160546888
00282410,2012-12-31,0.8057128481,0.5157115172,0.834308883,0.8867796225
00282410,2013-12-31,0.7711674257,0.524017165,0.7420990852,0.8808422071
00282410,2014-12-31,0.7354207369,0.502310256,0.7175325603,0.83162813
00282410,2015-12-31,0.7998893341,0.5659836066,0.8753268731,0.8254982965
00282410,2016-12-31,0.7934518926,0.5825713466,0.8046592065,0.8596824806
00282410,2017-12-31,0.8185048496,0.7501116071,0.8412027632,0.8255065708
00282410,2018-12-31,0.7867814835,0.754331307,0.7365859586,0.8364059954
00282410,2019-12-31,0.8020980061,0.745326477,0.7714075277,0.8455287848
00282410,2020-12-31,0.8179215372,0.7699045947,0.8086123269,0.8420104866
00282410,2021-12-31,0.8072002322,0.7708100147,0.7767701548,0.8432094819
00282410,2022-12-31,0.8312990032,0.7873210123,0.7989313932,0.8714691341
00282410,2023-12-31,0.8522331944,0.7831478046,0.8679383341,0.8647912012
00287Y10,2013-12-31,0.4517397287,0.413510101,0.355840899,0.5346694691
00287Y10,2014-12-31,0.6133276241,0.5588696458,0.5206695495,0.7020521837
00287Y10,2015-12-31,0.6786291679,0.6059773184,0.5429793782,0.8050492655
00287Y10,2016-12-31,0.751160253,0.6549063296,0.6178901852,0.8875696585
00287Y10,2017-12-31,0.798603562,0.619393233,0.7570596654,0.9143420929
00287Y10,2018-12-31,0.7532203825,0.6652764686,0.5707025885,0.9185058827
00287Y10,2019-12-31,0.7811386832,0.7080808081,0.6454143354,0.9078079104
00287Y10,2020-12-31,0.805247395,0.7402609468,0.6328581315,0.9524900664
00287Y10,2021-12-31,0.8069423117,0.7156758298,0.6540032059,0.9540657863
00287Y10,2022-12-31,0.7266667402,0.6545465779,0.4561654299,0.9430611539
00287Y10,2023-12-31,0.7391626316,0.6277089066,0.5294448181,0.9341853012
00288U10,2022-12-31,0.2056631878,0,0.2194274029,0.3410413819
00288U10,2023-12-31,0.2003414408,0,0.2169479606,0.3287060708
00289310,2005-12-31,0.1358286503,0,0.4741830065,0.0481676592
00289310,2006-12-31,0.1483639662,0,0.4229773463,0.1105588639
00289620,2004-12-31,0.2166343604,0,0.1521812081,0.3721276596
00289620,2005-12-31,0.2162416785,0,0.2060288989,0.3227419355
00289620,2006-12-31,0.2268103253,0,0.2715920398,0.2885714286
00289620,2007-12-31,0.2132201195,0,0.2087616251,0.3131818182
00289620,2008-12-31,0.2204774097,0,0.260539499,0.2836363636
00289620,2009-12-31,0.2721415156,0.0566037736,0.3167983997,0.3289423038
00289620,2010-12-31,0.2324585994,0.0819672131,0.2572514341,0.2778661719
00289620,2011-12-31,0.3293824176,0.1641791045,0.4173658328,0.324538835
00289620,2012-12-31,0.3861278802,0.3526424085,0.3579631273,0.4265446201
00289620,2013-12-31,0.3916783155,0.3499402044,0.4647368415,0.3447077922
00289620,2014-12-31,0.4027114432,0.1408995984,0.5568839556,0.3817715123
00289620,2015-12-31,0.4983620348,0.2791206739,0.7613791621,0.3603052326
00289620,2016-12-31,0.5399541643,0.23875,0.758962293,0.4783887225
00289620,2017-12-31,0.5809187174,0.2558356676,0.8537220423,0.4816830973
00289620,2018-12-31,0.5976612849,0.493552903,0.7955529595,0.4664075496
00289620,2019-12-31,0.645589891,0.5260620915,0.752136265,0.6034856642
00289620,2020-12-31,0.6821534599,0.5819896965,0.8265824275,0.5972410827
00289620,2021-12-31,0.6200003991,0.5756125751,0.7555762016,0.5179566977
00289620,2022-12-31,0.6072390149,0.5391786882,0.7284676958,0.528760349
00289620,2023-12-31,0.6188953848,0.5898442873,0.718560657,0.5422696338
00289620,2024-12-31,0.6086700508,0.5212363043,0.7440517724,0.5261716872
00289Y10,2017-12-31,0.3156857448,0,0.3612389786,0.4966778625
00289Y10,2018-12-31,0.3764552216,0,0.2693897966,0.769421094
00289Y10,2019-12-31,0.3582875833,0,0.2838857021,0.7021098309
00289Y10,2020-12-31,0.3441353249,0,0.2740247959,0.6728922409
00289Y10,2021-12-31,0.313990439,0,0.221743738,0.6449859198
00289Y20,2022-12-31,0.2821102793,0,0.1850523169,0.5950594669
00289Y20,2023-12-31,0.284356756,0,0.1651572327,0.62325142
00365410,2016-12-31,0.2101322708,0,0.2595705347,0.2470614828
00365410,2017-12-31,0.2596738611,0,0.2912744761,0.3277096993
00365410,2018-12-31,0.2016394547,0,0.140969212,0.3191852685
00365410,2019-12-31,0.2027453509,0,0.1862014022,0.2871694871
00365410,2020-12-31,0.2331961439,0,0.1722507812,0.362135559
00365410,2021-12-31,0.3825440965,0.0484756996,0.2862958324,0.5740480326
00383010,2017-12-31,0.2567948981,0.0754374733,0.6757471659,0.1710221626
00383010,2018-12-31,0.2442534183,0.0652129402,0.6741913971,0.1504149449
00383010,2019-12-31,0.2299949477,0.0449888227,0.674198003,0.1330636925
00383030,2020-12-31,0.1703723097,0.0416370739,0.4416490273,0.1241302321
00383030,2021-12-31,0.1560842675,0.0374331551,0.4043159923,0.1144711312
00383030,2022-12-31,0.1207901638,0.0286597594,0.269646861,0.1130899185
00386B10,2020-12-31,0.2989303344,0,0.4839583333,0.1882025812
00386B10,2021-12-31,0.4870602211,0.1804117623,0.522979699,0.5521796452
00386B10,2022-12-31,0.4653942313,0.1500933907,0.5041967675,0.5301799659
00388130,2017-12-31,0.04948672,0,0.1371922592,0.0079577184
00388130,2018-12-31,0.1302795468,0,0.1930310103,0.1525402402
00388130,2019-12-31,0.1188224548,0,0.1437114935,0.1644381171
00388130,2020-12-31,0.132353355,0,0.1713234553,0.1743616362
00388130,2021-12-31,0.4116705677,0.3906956566,0.2786608048,0.5272557682
00388130,2022-12-31,0.3621462648,0.411806577,0.3315886066,0.3588557392
00388130,2023-12-31,0.3667182797,0.3819413225,0.3805105785,0.3475847269
00401C10,2015-12-31,0.0555573316,0,0.0285539216,0.1147003745
00401C10,2016-12-31,0.1029839874,0,0.1287116041,0.1359805924
00401C10,2017-12-31,0.1344403051,0,0.1197641131,0.2263202247
00401C10,2018-12-31,0.1840200607,0,0.2531843948,0.219528297
00401C10,2019-12-31,0.1726421089,0,0.1667197791,0.2775607295
00402L10,2021-12-31,0.2076293613,0,0.0821001927,0.4140388258
00402L10,2022-12-31,0.3716025046,0.3129650287,0.2026944098,0.550006654
00402L10,2023-12-31,0.4288798007,0.2940391983,0.37342313,0.5394690753
00402L10,2024-12-31,0.3527471612,0.2920432996,0.1797774023,0.5357366819
00404A10,2015-12-31,0.1566407736,0,0.0976919935,0.271031746
00404A10,2016-12-31,0.1754732163,0,0.133205347,0.2838102809
00404A10,2017-12-31,0.2777486206,0.1092198582,0.2311347761,0.3868138087
00404A10,2018-12-31,0.3587642697,0.1711111111,0.4213737913,0.3847784845
00404A10,2019-12-31,0.4375034719,0.1617777778,0.6836520076,0.3472653979
00404A10,2020-12-31,0.4262278584,0.1600775194,0.6360346739,0.36228482
00404A10,2021-12-31,0.4031349932,0.1434250765,0.6126685934,0.336736125
00404A10,2022-12-31,0.4360785203,0.2208494832,0.6289990343,0.3649901908
00404A10,2023-12-31,0.4555475497,0.1969925926,0.7161344944,0.3461229947
00422510,2015-12-31,0.2204115994,0,0.2101919935,0.3929050201
00422510,2016-12-31,0.1825170601,0,0.0768629124,0.4320279979
00422510,2017-12-31,0.2828897714,0,0.3137638841,0.4559960658
00422510,2018-12-31,0.2379341759,0,0.2414693787,0.4081522527
00422510,2019-12-31,0.4877648201,0,0.5537603569,0.7722317821
00422510,2020-12-31,0.4083815413,0,0.382390888,0.7357236301
00422510,2021-12-31,0.3877486404,0,0.3394894027,0.7244346137
00422510,2022-12-31,0.4231259279,0.1271367521,0.3636117339,0.7050238303
00422510,2023-12-31,0.4078719986,0.1359504132,0.3298693759,0.6924516469
00423910,2015-12-31,0.3816547286,0,0.7084763072,0.5078062603
00423910,2016-12-31,0.3928812491,0,0.7343430034,0.5173898084
00423910,2017-12-31,0.5588789283,0.3588888047,0.7644681095,0.5884166403
00423910,2018-12-31,0.6976562846,0.577048165,0.8215716816,0.7155434662
00423910,2019-12-31,0.7468562468,0.6884417921,0.8670340328,0.6914422469
00423910,2020-12-31,0.7850360199,0.8475753676,0.8747145344,0.6118088269
00423910,2021-12-31,0.7606050144,0.8147926556,0.8703925055,0.5763378364
00423910,2022-12-31,0.6870389778,0.7301439475,0.8733708551,0.4350166017
00423910,2023-12-31,0.677118183,0.716281175,0.8700863747,0.4229258586
00427210,2019-12-31,0.1269076585,0,0.32341154,0.1621345029
00427210,2020-12-31,0.1595934541,0.0033333333,0.5551173795,0.0817279047
00427210,2021-12-31,0.1760349089,0.0143678161,0.5120724682,0.153242738
00427210,2022-12-31,0.1573897894,0.0023809524,0.5429494128,0.0855138688
00427210,2023-12-31,0.1465551378,0.0024154589,0.5129653511,0.0734934351
00428510,2020-12-31,0.2089160678,0,0.3510634009,0.1749956985
00430H10,2015-12-31,0.2111601266,0,0.3725694444,0.163412335
00430H10,2016-12-31,0.3029246126,0,0.6044226394,0.181304455
00430H10,2017-12-31,0.3220324121,0,0.6496622008,0.1873377312
00430H10,2018-12-31,0.3753446387,0,0.7766922307,0.2035572256
00430H10,2019-12-31,0.3233382332,0,0.6927023582,0.1574094108
00430H10,2020-12-31,0.2592442282,0,0.5227799617,0.1509745367
00430H10,2021-12-31,0.2672827742,0,0.5645761079,0.1362235041
00430H10,2022-12-31,0.2358935407,0,0.4700672646,0.1416479167
00430H20,2023-12-31,0.2398737151,0,0.4948814707,0.1312154707
00433710,2016-12-31,0.2599081861,0.2115270351,0.1611348123,0.4070557534
00433710,2017-12-31,0.2846994195,0.2209302326,0.200125959,0.428738053
00433710,2018-12-31,0.2976678962,0,0.2884294765,0.3907929125
00434H10,2015-12-31,0.1718802585,0,0.2169730392,0.2481542248
00434H10,2016-12-31,0.178165209,0,0.2537400455,0.2255820049
00434H10,2017-12-31,0.3797161208,0,0.4153555479,0.6184407404
00434H10,2018-12-31,0.3599100801,0,0.3875847505,0.5928842809
00434H10,2019-12-31,0.437489797,0,0.6111217336,0.567032645
00434H10,2020-12-31,0.4811860315,0,0.548180627,0.7597427181
00434H10,2021-12-31,0.4629443949,0,0.5398362235,0.7172907256
00436Q10,2019-12-31,0.1667139161,0,0.2722009773,0.1964175583
00436Q10,2020-12-31,0.1880603586,0,0.3249974801,0.2096051594
00436Q10,2021-12-31,0.2118575162,0,0.4145857418,0.2038198755
00436Q10,2022-12-31,0.2326173609,0,0.4986547085,0.1948295458
00436Q10,2023-12-31,0.1738865014,0,0.308766328,0.1882985178
00437E10,2021-12-31,0.2323212547,0,0.3010308285,0.2718637993
00437E10,2022-12-31,0.3015728032,0.1107679264,0.4317357997,0.2726056715
00437E10,2023-12-31,0.2596656065,0.1083703704,0.3225447508,0.2703060012
00439710,2017-12-31,0.3666943638,0,0.6388755296,0.2899421136
00439710,2018-12-31,0.4520731153,0.0493920973,0.7104590419,0.3985530256
00439710,2019-12-31,0.3623478583,0.075928009,0.4979923518,0.3608426199
00439710,2020-12-31,0.4087613681,0.0378429518,0.6439975809,0.3615657085
00439710,2021-12-31,0.4004891378,0.081921944,0.621300578,0.345694138
00439710,2022-12-31,0.3601347445,0.0885225885,0.5143964873,0.3392415268
00439710,2023-12-31,0.3546892118,0.0819418677,0.5231640058,0.3234036167
00444910,2016-12-31,0.2786773646,0,0.2718856655,0.4900419352
00444910,2017-12-31,0.3660185191,0,0.4701362647,0.5195613732
00444P10,2018-12-31,0.1902529113,0,0.2847615872,0.1859055817
00444P10,2019-12-31,0.2417208629,0,0.4343637136,0.1810830543
00444P10,2020-12-31,0.17824725,0,0.2288075799,0.20302324
00444P10,2021-12-31,0.2894700685,0,0.4688246628,0.2558483756
00444P10,2022-12-31,0.3374263843,0.0457875458,0.561107997,0.2709072795
00444T10,2017-12-31,0.2108477569,0,0.3278483912,0.2360216965
00444T10,2018-12-31,0.2232940839,0,0.3331666111,0.2593452519
00444T10,2019-12-31,0.2222947784,0,0.2927554706,0.2842278125
00444T10,2020-12-31,0.2661059275,0,0.5052212479,0.2366829712
00444T10,2021-12-31,0.2501198997,0,0.4744797688,0.2227260348
00444T20,2022-12-31,0.3062944942,0,0.6535407324,0.2242370605
00444T20,2023-12-31,0.2927374784,0,0.6426124819,0.2022685064
00448Q20,2016-12-31,0.2238692913,0,0.4475113766,0.1840743882
00448Q20,2017-12-31,0.2624899802,0,0.4742585595,0.2495915904
00448Q20,2018-12-31,0.1579875026,0,0.1909414249,0.2134620167
00449810,2015-12-31,0.4954496143,0,0.6601919935,0.4166666667
00449810,2016-12-31,0.5088576759,0,0.716311149,0.3820393504
00449810,2017-12-31,0.5642502774,0,0.7241154243,0.5078321678
00449810,2018-12-31,0.5789215579,0,0.7469934423,0.5161764706
00449810,2019-12-31,0.562931931,0.1901709402,0.6113734835,0.5942647059
00449810,2020-12-31,0.5757146932,0.0392156863,0.6447275838,0.6216589862
00449810,2021-12-31,0.7120234536,0.1746031746,0.8102214985,0.7231666667
00449810,2022-12-31,0.5948025489,0.296875,0.5781895518,0.6862407572
00449810,2023-12-31,0.5783940561,0.3060156931,0.5517298547,0.6757619048
00461U10,2016-12-31,0.1108650217,0,0.0334044369,0.2770034843
00461U10,2017-12-31,0.2492306187,0,0.0814382228,0.6157568719
00461U10,2018-12-31,0.2288882982,0,0.0507169056,0.5919215081
00461U10,2019-12-31,0.2121666585,0,0.0931591247,0.49802858
00461U10,2020-12-31,0.3588189453,0,0.4848805564,0.4830090881
00461U10,2021-12-31,0.2628693125,0,0.2450096339,0.474814798
00461U10,2022-12-31,0.2609124568,0,0.251980568,0.4616273032
00461U10,2023-12-31,0.2405819948,0,0.2127334301,0.4471830986
00476410,2010-12-31,0.1614041187,0,0.2113326687,0.2107509881
00476410,2011-12-31,0.1667519851,0,0.1997647849,0.2322669684
00481610,2020-12-31,0.2527805353,0,0.5652353593,0.1050661752
00481610,2021-12-31,0.183591093,0,0.3808766859,0.0988241945
00481610,2022-12-31,0.1822111399,0.0457875458,0.3854727205,0.0761879223
00481610,2023-12-31,0.1986352315,0.0386518244,0.4333043058,0.0771085346
00484M10,2016-12-31,0.2351944757,0,0.4643202503,0.1558084857
00484M10,2017-12-31,0.3181848106,0,0.6141417611,0.2261721652
00484M10,2018-12-31,0.3008249358,0,0.5887851506,0.2048868483
00484M10,2019-12-31,0.3855566665,0,0.5662311451,0.4693700434
00484M10,2020-12-31,0.3846105116,0,0.5804959178,0.4510366597
00484M60,2021-12-31,0.3100585879,0,0.4080732177,0.4293536925
00484M60,2022-12-31,0.3413535361,0,0.278185725,0.6604549406
00484M70,2023-12-31,0.3532612705,0,0.3222351234,0.6457982153
00489Q10,2022-12-31,0.422234585,0.2761472692,0.6967219983,0.3114097443
00489Q10,2023-12-31,0.4018534507,0.2525396321,0.6788129373,0.2924048964
00493020,2005-12-31,0.2960583554,0,0.4739910314,0.1925697717
00493020,2006-12-31,0.2598757955,0,0.4544776119,0.1244239631
00493020,2007-12-31,0.2740283009,0,0.4317670093,0.1863157895
00507V10,2008-12-31,0.2016818875,0,0.2155298651,0.2558637323
00507V10,2009-12-31,0.3344706621,0,0.4292691257,0.3409073866
00507V10,2010-12-31,0.3000532464,0,0.3671984048,0.3266129032
00507V10,2011-12-31,0.2500943726,0,0.3978158602,0.1656764911
00507V10,2012-12-31,0.1512255455,0,0.2494897959,0.0897972512
00507V10,2013-12-31,0.4064050647,0.0945017182,0.6076083248,0.2814127672
00507V10,2014-12-31,0.4201315494,0.0927835052,0.6669737291,0.2475199496
00507V10,2015-12-31,0.5745485183,0.1041666667,0.7710988562,0.5101714808
00507V10,2016-12-31,0.5281378121,0.1163069544,0.6561006826,0.5230123259
00507V10,2017-12-31,0.4419680166,0.0984848485,0.4787243788,0.5189483127
00507V10,2018-12-31,0.5236178921,0.1550580431,0.6349116372,0.5227750386
00507V10,2019-12-31,0.5987965737,0.196969697,0.7595814744,0.5520699235
00507V10,2020-12-31,0.6736408043,0.2318550002,0.8077300892,0.671836689
00507V10,2021-12-31,0.7407938816,0.4378672795,0.8189740597,0.7555397167
00507V10,2022-12-31,0.773935937,0.5093764138,0.8518783317,0.7755913125
00507W20,2020-12-31,0.1837926647,0,0.1733393811,0.3297482186
00507W20,2021-12-31,0.169643654,0,0.1834585742,0.2786104395
00507W20,2022-12-31,0.1420176363,0,0.1046991779,0.2868922636
00507W20,2023-12-31,0.1493862964,0,0.1359845186,0.2734026108
00508X20,2016-12-31,0.1903451976,0.0287878788,0.2982792947,0.2558886018
00508X20,2017-12-31,0.2641122035,0.0274231678,0.4786098706,0.3171429306
00508X20,2018-12-31,0.313555572,0.053256705,0.5960542403,0.3363301271
00508X20,2019-12-31,0.2786995475,0.0546423875,0.4748990865,0.3341250964
00508Y10,2014-12-31,0.1654493006,0.0926896101,0.2487546912,0.1726507092
00508Y10,2015-12-31,0.3111960197,0.3073324336,0.4217933007,0.2438079651
00508Y10,2016-12-31,0.305353163,0.3766687429,0.2651166098,0.2718593115
00508Y10,2017-12-31,0.4183240906,0.3974485988,0.6385549067,0.295073446
00508Y10,2018-12-31,0.4115054877,0.4127977574,0.6507835945,0.2577024724
00508Y10,2019-12-31,0.6156709703,0.6347521528,0.7462645252,0.5164800605
00508Y10,2020-12-31,0.580969807,0.6585557497,0.5431921023,0.5407034109
00508Y10,2021-12-31,0.6252278228,0.6739229808,0.6540666716,0.5664134265
00508Y10,2022-12-31,0.5736551191,0.6585672257,0.7680212299,0.379132662
00508Y10,2023-12-31,0.5688153611,0.7164694532,0.4829619928,0.5010939028
00509410,2016-12-31,0.1235042987,0,0.1655221473,0.1177366817
00509810,2016-12-31,0.2563676151,0.0454545455,0.1812428896,0.3665793146
00509810,2017-12-31,0.3248322185,0.0818181818,0.3721630597,0.3550305117
00509810,2018-12-31,0.3090697393,0.2892561983,0.304045793,0.3179532896
00509810,2019-12-31,0.4341569161,0.4242576979,0.2701827066,0.5553163783
00509810,2020-12-31,0.5363489531,0.6772727273,0.3294948593,0.6485287434
00509810,2021-12-31,0.5754981195,0.6575484431,0.3897506793,0.688025099
00509810,2022-12-31,0.5784801667,0.6356240755,0.4375631917,0.6652012813
00509810,2023-12-31,0.5267563583,0.6239772727,0.3150781739,0.6540073337
00510L10,2020-12-31,0.2001535129,0,0.2484027778,0.2141802769
00510L10,2021-12-31,0.2012666145,0,0.2705128205,0.1996281325
00510L10,2022-12-31,0.2040931209,0,0.2912747103,0.1895484001
00511110,2020-12-31,0.1735684288,0,0.2182945268,0.2011171646
00511110,2021-12-31,0.1736287266,0,0.264132948,0.1664306387
00511110,2022-12-31,0.1213768488,0,0.1528867713,0.1404649048
00511110,2023-12-31,0.1042766286,0,0.1198355104,0.1294185614
00512510,2009-12-31,0.345219009,0,0.4572062842,0.3354391185
00512510,2010-12-31,0.2192372441,0,0.1969757394,0.3214687411
00512510,2011-12-31,0.3424805849,0,0.4648185484,0.3197265086
00512510,2012-12-31,0.2284791609,0,0.2400340136,0.2946598137
00512510,2013-12-31,0.2573325566,0,0.2129307404,0.3985472983
00512510,2014-12-31,0.2409498716,0,0.218321392,0.3511719323
00512510,2015-12-31,0.3485606356,0,0.3669730392,0.4486125173
00512510,2016-12-31,0.4146764158,0,0.5057878271,0.4533375282
00512510,2017-12-31,0.431505982,0,0.5202908508,0.4787320895
00547W20,2019-12-31,0.0970455004,0,0.2444656894,0.0460208612
00547W20,2020-12-31,0.0709389754,0,0.1625844169,0.0444250917
00547W20,2021-12-31,0.1020852478,0,0.1304046243,0.1332293555
00547W20,2022-12-31,0.1554486532,0,0.3056240658,0.1312391661
